Student_ID,Department,Semester,Subject_ID,Internal_Marks,External_Marks,Final_Marks,Attendance,Grade,Grade_Point,Pass_Fail
ST04790,Business Analytics,5,BA103,23,69,92,72,A+,10,Pass
ST04790,Business Analytics,5,BA104,28,38,66,77,B,7,Pass
ST04790,Business Analytics,5,BA105,30,48,78,95,B+,8,Pass
ST04791,Information Technology,2,IT101,29,64,93,69,A+,10,Pass
ST04791,Information Technology,2,IT102,24,28,52,77,C,6,Pass
ST04791,Information Technology,2,IT103,25,50,75,88,B+,8,Pass
ST04791,Information Technology,2,IT104,30,27,57,97,C,6,Pass
ST04791,Information Technology,2,IT105,17,65,82,76,A,9,Pass
ST04792,Data Science,1,DS101,27,68,95,72,A+,10,Pass
ST04792,Data Science,1,DS102,21,52,73,100,B+,8,Pass
ST04792,Data Science,1,DS103,27,63,90,90,A+,10,Pass
ST04792,Data Science,1,DS104,25,47,72,85,B+,8,Pass
ST04792,Data Science,1,DS105,27,45,72,66,B+,8,Pass
ST04793,Data Science,8,DS101,19,28,47,75,D,5,Pass
ST04793,Data Science,8,DS102,22,70,92,99,A+,10,Pass
ST04793,Data Science,8,DS103,26,31,57,70,C,6,Pass
ST04793,Data Science,8,DS104,24,44,68,91,B,7,Pass
ST04793,Data Science,8,DS105,27,46,73,79,B+,8,Pass
ST04794,Business Analytics,4,BA101,17,36,53,66,C,6,Pass
ST04794,Business Analytics,4,BA102,28,63,91,89,A+,10,Pass
ST04794,Business Analytics,4,BA103,16,33,49,97,D,5,Pass
ST04794,Business Analytics,4,BA104,25,29,54,87,C,6,Pass
ST04794,Business Analytics,4,BA105,28,27,55,87,C,6,Pass
ST04795,Electronics,1,EC101,21,59,80,66,A,9,Pass
ST04795,Electronics,1,EC102,22,52,74,67,B+,8,Pass
ST04795,Electronics,1,EC103,23,63,86,91,A,9,Pass
ST04795,Electronics,1,EC104,24,39,63,73,B,7,Pass
ST04795,Electronics,1,EC105,19,49,68,75,B,7,Pass
ST04796,Information Technology,8,IT101,16,58,74,98,B+,8,Pass
ST04796,Information Technology,8,IT102,17,56,73,68,B+,8,Pass
ST04796,Information Technology,8,IT103,18,23,41,60,D,5,Pass
ST04796,Information Technology,8,IT104,18,21,39,98,F,0,Fail
ST04796,Information Technology,8,IT105,17,40,57,77,C,6,Pass
ST04797,Civil,2,CV101,25,48,73,74,B+,8,Pass
ST04797,Civil,2,CV102,30,46,76,60,B+,8,Pass
ST04797,Civil,2,CV103,25,68,93,77,A+,10,Pass
ST04797,Civil,2,CV104,21,35,56,83,C,6,Pass
ST04797,Civil,2,CV105,22,47,69,61,B,7,Pass
ST04798,Electronics,5,EC101,22,60,82,96,A,9,Pass
ST04798,Electronics,5,EC102,30,56,86,82,A,9,Pass
ST04798,Electronics,5,EC103,27,31,58,95,C,6,Pass
ST04798,Electronics,5,EC104,28,23,51,91,C,6,Pass
ST04798,Electronics,5,EC105,21,47,68,95,B,7,Pass
ST04799,Computer Science,4,CS101,17,62,79,73,B+,8,Pass
ST04799,Computer Science,4,CS102,30,34,64,63,B,7,Pass
ST04799,Computer Science,4,CS103,25,48,73,71,B+,8,Pass
ST04799,Computer Science,4,CS104,29,32,61,70,B,7,Pass
ST04799,Computer Science,4,CS105,28,69,97,85,A+,10,Pass
ST04800,Computer Science,6,CS101,18,57,75,67,B+,8,Pass
ST04800,Computer Science,6,CS102,23,36,59,61,C,6,Pass
ST04800,Computer Science,6,CS103,23,31,54,89,C,6,Pass
ST04800,Computer Science,6,CS104,21,44,65,66,B,7,Pass
ST04800,Computer Science,6,CS105,16,20,36,88,F,0,Fail
ST04801,Mechanical,2,ME101,29,62,91,73,A+,10,Pass
ST04801,Mechanical,2,ME102,28,34,62,81,B,7,Pass
ST04801,Mechanical,2,ME103,30,39,69,97,B,7,Pass
ST04801,Mechanical,2,ME104,24,24,48,87,D,5,Pass
ST04801,Mechanical,2,ME105,17,46,63,77,B,7,Pass
ST04802,Data Science,1,DS101,27,23,50,67,C,6,Pass
ST04802,Data Science,1,DS102,17,58,75,66,B+,8,Pass
ST04802,Data Science,1,DS103,20,64,84,77,A,9,Pass
ST04802,Data Science,1,DS104,21,40,61,70,B,7,Pass
ST04802,Data Science,1,DS105,29,61,90,78,A+,10,Pass
ST04803,Data Science,5,DS101,28,23,51,91,C,6,Pass
ST04803,Data Science,5,DS102,24,55,79,86,B+,8,Pass
ST04803,Data Science,5,DS103,26,57,83,94,A,9,Pass
ST04803,Data Science,5,DS104,28,31,59,95,C,6,Pass
ST04803,Data Science,5,DS105,17,70,87,79,A,9,Pass
ST04804,Data Science,4,DS101,16,27,43,76,D,5,Pass
ST04804,Data Science,4,DS102,21,20,41,95,D,5,Pass
ST04804,Data Science,4,DS103,21,37,58,88,C,6,Pass
ST04804,Data Science,4,DS104,23,44,67,84,B,7,Pass
ST04804,Data Science,4,DS105,17,38,55,86,C,6,Pass
ST04805,Civil,7,CV101,29,56,85,85,A,9,Pass
ST04805,Civil,7,CV102,15,37,52,73,C,6,Pass
ST04805,Civil,7,CV103,28,49,77,70,B+,8,Pass
ST04805,Civil,7,CV104,27,29,56,71,C,6,Pass
ST04805,Civil,7,CV105,15,38,53,71,C,6,Pass
ST04806,Civil,7,CV101,30,30,60,96,B,7,Pass
ST04806,Civil,7,CV102,25,33,58,100,C,6,Pass
ST04806,Civil,7,CV103,18,23,41,87,D,5,Pass
ST04806,Civil,7,CV104,19,28,47,99,D,5,Pass
ST04806,Civil,7,CV105,16,65,81,93,A,9,Pass
ST04807,Mechanical,4,ME101,26,66,92,66,A+,10,Pass
ST04807,Mechanical,4,ME102,30,63,93,78,A+,10,Pass
ST04807,Mechanical,4,ME103,15,69,84,64,A,9,Pass
ST04807,Mechanical,4,ME104,22,62,84,86,A,9,Pass
ST04807,Mechanical,4,ME105,22,65,87,61,A,9,Pass
ST04808,Electronics,5,EC101,16,68,84,84,A,9,Pass
ST04808,Electronics,5,EC102,24,34,58,93,C,6,Pass
ST04808,Electronics,5,EC103,26,22,48,79,D,5,Pass
ST04808,Electronics,5,EC104,29,61,90,88,A+,10,Pass
ST04808,Electronics,5,EC105,23,65,88,89,A,9,Pass
ST04809,Electronics,6,EC101,20,53,73,88,B+,8,Pass
ST04809,Electronics,6,EC102,21,56,77,75,B+,8,Pass
ST04809,Electronics,6,EC103,25,50,75,99,B+,8,Pass
ST04809,Electronics,6,EC104,27,64,91,94,A+,10,Pass
ST04809,Electronics,6,EC105,19,51,70,80,B+,8,Pass
ST04810,Information Technology,8,IT101,16,29,45,63,D,5,Pass
ST04810,Information Technology,8,IT102,16,39,55,60,C,6,Pass
ST04810,Information Technology,8,IT103,23,52,75,91,B+,8,Pass
ST04810,Information Technology,8,IT104,25,68,93,61,A+,10,Pass
ST04810,Information Technology,8,IT105,26,32,58,77,C,6,Pass
ST04811,Mechanical,3,ME101,29,35,64,99,B,7,Pass
ST04811,Mechanical,3,ME102,27,50,77,91,B+,8,Pass
ST04811,Mechanical,3,ME103,18,32,50,86,C,6,Pass
ST04811,Mechanical,3,ME104,26,60,86,62,A,9,Pass
ST04811,Mechanical,3,ME105,16,40,56,89,C,6,Pass
ST04812,Computer Science,2,CS101,17,43,60,97,B,7,Pass
ST04812,Computer Science,2,CS102,15,44,59,85,C,6,Pass
ST04812,Computer Science,2,CS103,19,30,49,63,D,5,Pass
ST04812,Computer Science,2,CS104,29,41,70,88,B+,8,Pass
ST04812,Computer Science,2,CS105,22,70,92,69,A+,10,Pass
ST04813,Business Analytics,3,BA101,20,58,78,78,B+,8,Pass
ST04813,Business Analytics,3,BA102,30,48,78,94,B+,8,Pass
ST04813,Business Analytics,3,BA103,28,33,61,83,B,7,Pass
ST04813,Business Analytics,3,BA104,27,27,54,76,C,6,Pass
ST04813,Business Analytics,3,BA105,24,68,92,62,A+,10,Pass
ST04814,Business Analytics,7,BA101,16,51,67,90,B,7,Pass
ST04814,Business Analytics,7,BA102,23,22,45,89,D,5,Pass
ST04814,Business Analytics,7,BA103,26,60,86,76,A,9,Pass
ST04814,Business Analytics,7,BA104,25,51,76,77,B+,8,Pass
ST04814,Business Analytics,7,BA105,30,43,73,82,B+,8,Pass
ST04815,Electronics,1,EC101,28,34,62,62,B,7,Pass
ST04815,Electronics,1,EC102,19,21,40,87,D,5,Pass
ST04815,Electronics,1,EC103,28,20,48,69,D,5,Pass
ST04815,Electronics,1,EC104,30,33,63,81,B,7,Pass
ST04815,Electronics,1,EC105,23,58,81,78,A,9,Pass
ST04816,Mechanical,6,ME101,18,53,71,93,B+,8,Pass
ST04816,Mechanical,6,ME102,22,62,84,93,A,9,Pass
ST04816,Mechanical,6,ME103,23,26,49,61,D,5,Pass
ST04816,Mechanical,6,ME104,21,36,57,62,C,6,Pass
ST04816,Mechanical,6,ME105,25,35,60,84,B,7,Pass
ST04817,Computer Science,6,CS101,19,65,84,98,A,9,Pass
ST04817,Computer Science,6,CS102,30,25,55,77,C,6,Pass
ST04817,Computer Science,6,CS103,16,70,86,81,A,9,Pass
ST04817,Computer Science,6,CS104,22,26,48,65,D,5,Pass
ST04817,Computer Science,6,CS105,22,58,80,65,A,9,Pass
ST04818,Mechanical,1,ME101,18,20,38,90,F,0,Fail
ST04818,Mechanical,1,ME102,22,45,67,67,B,7,Pass
ST04818,Mechanical,1,ME103,30,32,62,74,B,7,Pass
ST04818,Mechanical,1,ME104,17,39,56,92,C,6,Pass
ST04818,Mechanical,1,ME105,16,35,51,94,C,6,Pass
ST04819,Data Science,2,DS101,27,50,77,92,B+,8,Pass
ST04819,Data Science,2,DS102,22,55,77,68,B+,8,Pass
ST04819,Data Science,2,DS103,29,41,70,94,B+,8,Pass
ST04819,Data Science,2,DS104,16,26,42,98,D,5,Pass
ST04819,Data Science,2,DS105,27,42,69,75,B,7,Pass
ST04820,Information Technology,7,IT101,24,70,94,70,A+,10,Pass
ST04820,Information Technology,7,IT102,24,39,63,81,B,7,Pass
ST04820,Information Technology,7,IT103,18,36,54,65,C,6,Pass
ST04820,Information Technology,7,IT104,15,36,51,68,C,6,Pass
ST04820,Information Technology,7,IT105,18,69,87,87,A,9,Pass
ST04821,Electronics,3,EC101,20,39,59,81,C,6,Pass
ST04821,Electronics,3,EC102,24,37,61,74,B,7,Pass
ST04821,Electronics,3,EC103,23,46,69,82,B,7,Pass
ST04821,Electronics,3,EC104,19,37,56,94,C,6,Pass
ST04821,Electronics,3,EC105,24,68,92,73,A+,10,Pass
ST04822,Mechanical,1,ME101,28,69,97,64,A+,10,Pass
ST04822,Mechanical,1,ME102,22,34,56,100,C,6,Pass
ST04822,Mechanical,1,ME103,24,21,45,67,D,5,Pass
ST04822,Mechanical,1,ME104,18,67,85,61,A,9,Pass
ST04822,Mechanical,1,ME105,21,34,55,76,C,6,Pass
ST04823,Electronics,2,EC101,26,50,76,94,B+,8,Pass
ST04823,Electronics,2,EC102,25,54,79,100,B+,8,Pass
ST04823,Electronics,2,EC103,16,52,68,63,B,7,Pass
ST04823,Electronics,2,EC104,28,60,88,81,A,9,Pass
ST04823,Electronics,2,EC105,17,52,69,84,B,7,Pass
ST04824,Computer Science,6,CS101,22,56,78,65,B+,8,Pass
ST04824,Computer Science,6,CS102,24,22,46,92,D,5,Pass
ST04824,Computer Science,6,CS103,15,69,84,86,A,9,Pass
ST04824,Computer Science,6,CS104,27,46,73,92,B+,8,Pass
ST04824,Computer Science,6,CS105,19,28,47,78,D,5,Pass
ST04825,Electronics,4,EC101,23,34,57,67,C,6,Pass
ST04825,Electronics,4,EC102,20,56,76,95,B+,8,Pass
ST04825,Electronics,4,EC103,16,41,57,91,C,6,Pass
ST04825,Electronics,4,EC104,21,52,73,64,B+,8,Pass
ST04825,Electronics,4,EC105,30,54,84,93,A,9,Pass
ST04826,Mechanical,4,ME101,29,66,95,84,A+,10,Pass
ST04826,Mechanical,4,ME102,24,62,86,94,A,9,Pass
ST04826,Mechanical,4,ME103,16,45,61,68,B,7,Pass
ST04826,Mechanical,4,ME104,21,23,44,83,D,5,Pass
ST04826,Mechanical,4,ME105,24,62,86,69,A,9,Pass
ST04827,Electronics,6,EC101,26,60,86,72,A,9,Pass
ST04827,Electronics,6,EC102,15,44,59,92,C,6,Pass
ST04827,Electronics,6,EC103,25,57,82,73,A,9,Pass
ST04827,Electronics,6,EC104,21,34,55,99,C,6,Pass
ST04827,Electronics,6,EC105,17,22,39,71,F,0,Fail
ST04828,Mechanical,6,ME101,17,22,39,61,F,0,Fail
ST04828,Mechanical,6,ME102,18,51,69,88,B,7,Pass
ST04828,Mechanical,6,ME103,16,64,80,69,A,9,Pass
ST04828,Mechanical,6,ME104,29,51,80,90,A,9,Pass
ST04828,Mechanical,6,ME105,22,55,77,64,B+,8,Pass
ST04829,Artificial Intelligence,4,AI101,17,60,77,71,B+,8,Pass
ST04829,Artificial Intelligence,4,AI102,22,57,79,61,B+,8,Pass
ST04829,Artificial Intelligence,4,AI103,28,43,71,97,B+,8,Pass
ST04829,Artificial Intelligence,4,AI104,24,23,47,78,D,5,Pass
ST04829,Artificial Intelligence,4,AI105,30,38,68,90,B,7,Pass
ST04830,Civil,3,CV101,17,40,57,84,C,6,Pass
ST04830,Civil,3,CV102,19,33,52,72,C,6,Pass
ST04830,Civil,3,CV103,25,53,78,69,B+,8,Pass
ST04830,Civil,3,CV104,25,52,77,69,B+,8,Pass
ST04830,Civil,3,CV105,21,61,82,77,A,9,Pass
ST04831,Artificial Intelligence,5,AI101,20,26,46,64,D,5,Pass
ST04831,Artificial Intelligence,5,AI102,19,31,50,92,C,6,Pass
ST04831,Artificial Intelligence,5,AI103,18,44,62,72,B,7,Pass
ST04831,Artificial Intelligence,5,AI104,23,24,47,61,D,5,Pass
ST04831,Artificial Intelligence,5,AI105,28,48,76,64,B+,8,Pass
ST04832,Electronics,6,EC101,20,58,78,86,B+,8,Pass
ST04832,Electronics,6,EC102,17,38,55,93,C,6,Pass
ST04832,Electronics,6,EC103,20,44,64,89,B,7,Pass
ST04832,Electronics,6,EC104,27,64,91,99,A+,10,Pass
ST04832,Electronics,6,EC105,25,47,72,67,B+,8,Pass
ST04833,Data Science,1,DS101,27,47,74,80,B+,8,Pass
ST04833,Data Science,1,DS102,18,47,65,66,B,7,Pass
ST04833,Data Science,1,DS103,23,67,90,75,A+,10,Pass
ST04833,Data Science,1,DS104,20,69,89,80,A,9,Pass
ST04833,Data Science,1,DS105,25,65,90,77,A+,10,Pass
ST04834,Electronics,2,EC101,25,65,90,86,A+,10,Pass
ST04834,Electronics,2,EC102,30,52,82,72,A,9,Pass
ST04834,Electronics,2,EC103,24,62,86,68,A,9,Pass
ST04834,Electronics,2,EC104,23,44,67,91,B,7,Pass
ST04834,Electronics,2,EC105,28,58,86,68,A,9,Pass
ST04835,Artificial Intelligence,2,AI101,18,59,77,70,B+,8,Pass
ST04835,Artificial Intelligence,2,AI102,27,45,72,86,B+,8,Pass
ST04835,Artificial Intelligence,2,AI103,23,45,68,86,B,7,Pass
ST04835,Artificial Intelligence,2,AI104,27,35,62,75,B,7,Pass
ST04835,Artificial Intelligence,2,AI105,22,48,70,92,B+,8,Pass
ST04836,Artificial Intelligence,5,AI101,25,23,48,65,D,5,Pass
ST04836,Artificial Intelligence,5,AI102,24,43,67,72,B,7,Pass
ST04836,Artificial Intelligence,5,AI103,29,30,59,84,C,6,Pass
ST04836,Artificial Intelligence,5,AI104,30,53,83,71,A,9,Pass
ST04836,Artificial Intelligence,5,AI105,23,36,59,63,C,6,Pass
ST04837,Data Science,4,DS101,21,25,46,63,D,5,Pass
ST04837,Data Science,4,DS102,15,20,35,77,F,0,Fail
ST04837,Data Science,4,DS103,21,55,76,100,B+,8,Pass
ST04837,Data Science,4,DS104,29,33,62,82,B,7,Pass
ST04837,Data Science,4,DS105,15,66,81,70,A,9,Pass
ST04838,Mechanical,3,ME101,23,38,61,65,B,7,Pass
ST04838,Mechanical,3,ME102,28,60,88,83,A,9,Pass
ST04838,Mechanical,3,ME103,19,63,82,94,A,9,Pass
ST04838,Mechanical,3,ME104,30,60,90,93,A+,10,Pass
ST04838,Mechanical,3,ME105,29,48,77,62,B+,8,Pass
ST04839,Artificial Intelligence,7,AI101,30,55,85,85,A,9,Pass
ST04839,Artificial Intelligence,7,AI102,17,59,76,68,B+,8,Pass
ST04839,Artificial Intelligence,7,AI103,28,41,69,60,B,7,Pass
ST04839,Artificial Intelligence,7,AI104,24,43,67,98,B,7,Pass
ST04839,Artificial Intelligence,7,AI105,19,45,64,65,B,7,Pass
ST04840,Civil,8,CV101,22,36,58,87,C,6,Pass
ST04840,Civil,8,CV102,26,60,86,88,A,9,Pass
ST04840,Civil,8,CV103,22,59,81,93,A,9,Pass
ST04840,Civil,8,CV104,16,36,52,78,C,6,Pass
ST04840,Civil,8,CV105,23,20,43,69,D,5,Pass
ST04841,Mechanical,5,ME101,16,21,37,82,F,0,Fail
ST04841,Mechanical,5,ME102,19,38,57,97,C,6,Pass
ST04841,Mechanical,5,ME103,22,59,81,75,A,9,Pass
ST04841,Mechanical,5,ME104,28,61,89,64,A,9,Pass
ST04841,Mechanical,5,ME105,28,68,96,63,A+,10,Pass
ST04842,Business Analytics,7,BA101,30,46,76,92,B+,8,Pass
ST04842,Business Analytics,7,BA102,21,52,73,96,B+,8,Pass
ST04842,Business Analytics,7,BA103,17,46,63,82,B,7,Pass
ST04842,Business Analytics,7,BA104,23,54,77,71,B+,8,Pass
ST04842,Business Analytics,7,BA105,25,41,66,93,B,7,Pass
ST04843,Information Technology,8,IT101,18,55,73,100,B+,8,Pass
ST04843,Information Technology,8,IT102,15,55,70,73,B+,8,Pass
ST04843,Information Technology,8,IT103,29,63,92,79,A+,10,Pass
ST04843,Information Technology,8,IT104,26,50,76,69,B+,8,Pass
ST04843,Information Technology,8,IT105,26,63,89,99,A,9,Pass
ST04844,Business Analytics,4,BA101,17,36,53,66,C,6,Pass
ST04844,Business Analytics,4,BA102,19,29,48,85,D,5,Pass
ST04844,Business Analytics,4,BA103,20,50,70,75,B+,8,Pass
ST04844,Business Analytics,4,BA104,25,35,60,77,B,7,Pass
ST04844,Business Analytics,4,BA105,23,56,79,64,B+,8,Pass
ST04845,Business Analytics,7,BA101,29,28,57,82,C,6,Pass
ST04845,Business Analytics,7,BA102,27,65,92,62,A+,10,Pass
ST04845,Business Analytics,7,BA103,30,43,73,81,B+,8,Pass
ST04845,Business Analytics,7,BA104,21,58,79,89,B+,8,Pass
ST04845,Business Analytics,7,BA105,24,35,59,79,C,6,Pass
ST04846,Data Science,1,DS101,29,54,83,96,A,9,Pass
ST04846,Data Science,1,DS102,20,60,80,75,A,9,Pass
ST04846,Data Science,1,DS103,24,28,52,86,C,6,Pass
ST04846,Data Science,1,DS104,25,35,60,65,B,7,Pass
ST04846,Data Science,1,DS105,27,37,64,94,B,7,Pass
ST04847,Artificial Intelligence,5,AI101,20,45,65,77,B,7,Pass
ST04847,Artificial Intelligence,5,AI102,30,28,58,71,C,6,Pass
ST04847,Artificial Intelligence,5,AI103,16,58,74,82,B+,8,Pass
ST04847,Artificial Intelligence,5,AI104,29,58,87,60,A,9,Pass
ST04847,Artificial Intelligence,5,AI105,25,22,47,90,D,5,Pass
ST04848,Civil,3,CV101,29,38,67,96,B,7,Pass
ST04848,Civil,3,CV102,22,69,91,67,A+,10,Pass
ST04848,Civil,3,CV103,27,48,75,74,B+,8,Pass
ST04848,Civil,3,CV104,20,44,64,88,B,7,Pass
ST04848,Civil,3,CV105,28,62,90,66,A+,10,Pass
ST04849,Artificial Intelligence,3,AI101,17,54,71,94,B+,8,Pass
ST04849,Artificial Intelligence,3,AI102,17,57,74,86,B+,8,Pass
ST04849,Artificial Intelligence,3,AI103,23,35,58,88,C,6,Pass
ST04849,Artificial Intelligence,3,AI104,18,28,46,91,D,5,Pass
ST04849,Artificial Intelligence,3,AI105,17,30,47,90,D,5,Pass
ST04850,Business Analytics,6,BA101,22,60,82,94,A,9,Pass
ST04850,Business Analytics,6,BA102,29,39,68,62,B,7,Pass
ST04850,Business Analytics,6,BA103,16,66,82,66,A,9,Pass
ST04850,Business Analytics,6,BA104,18,33,51,82,C,6,Pass
ST04850,Business Analytics,6,BA105,27,21,48,85,D,5,Pass
ST04851,Electronics,5,EC101,16,48,64,75,B,7,Pass
ST04851,Electronics,5,EC102,26,35,61,90,B,7,Pass
ST04851,Electronics,5,EC103,25,34,59,66,C,6,Pass
ST04851,Electronics,5,EC104,30,22,52,69,C,6,Pass
ST04851,Electronics,5,EC105,27,28,55,67,C,6,Pass
ST04852,Electronics,3,EC101,29,60,89,75,A,9,Pass
ST04852,Electronics,3,EC102,24,65,89,100,A,9,Pass
ST04852,Electronics,3,EC103,19,63,82,64,A,9,Pass
ST04852,Electronics,3,EC104,16,29,45,61,D,5,Pass
ST04852,Electronics,3,EC105,19,36,55,96,C,6,Pass
ST04853,Information Technology,4,IT101,21,29,50,63,C,6,Pass
ST04853,Information Technology,4,IT102,22,29,51,84,C,6,Pass
ST04853,Information Technology,4,IT103,26,32,58,97,C,6,Pass
ST04853,Information Technology,4,IT104,29,30,59,83,C,6,Pass
ST04853,Information Technology,4,IT105,15,25,40,85,D,5,Pass
ST04854,Computer Science,4,CS101,22,69,91,96,A+,10,Pass
ST04854,Computer Science,4,CS102,23,29,52,62,C,6,Pass
ST04854,Computer Science,4,CS103,19,41,60,88,B,7,Pass
ST04854,Computer Science,4,CS104,28,36,64,87,B,7,Pass
ST04854,Computer Science,4,CS105,28,65,93,72,A+,10,Pass
ST04855,Artificial Intelligence,4,AI101,21,56,77,89,B+,8,Pass
ST04855,Artificial Intelligence,4,AI102,30,34,64,88,B,7,Pass
ST04855,Artificial Intelligence,4,AI103,15,32,47,68,D,5,Pass
ST04855,Artificial Intelligence,4,AI104,27,51,78,84,B+,8,Pass
ST04855,Artificial Intelligence,4,AI105,26,69,95,84,A+,10,Pass
ST04856,Electronics,3,EC101,24,69,93,76,A+,10,Pass
ST04856,Electronics,3,EC102,24,62,86,64,A,9,Pass
ST04856,Electronics,3,EC103,22,30,52,75,C,6,Pass
ST04856,Electronics,3,EC104,23,23,46,62,D,5,Pass
ST04856,Electronics,3,EC105,17,54,71,76,B+,8,Pass
ST04857,Artificial Intelligence,1,AI101,26,61,87,83,A,9,Pass
ST04857,Artificial Intelligence,1,AI102,29,31,60,72,B,7,Pass
ST04857,Artificial Intelligence,1,AI103,17,43,60,80,B,7,Pass
ST04857,Artificial Intelligence,1,AI104,27,49,76,81,B+,8,Pass
ST04857,Artificial Intelligence,1,AI105,16,22,38,80,F,0,Fail
ST04858,Business Analytics,7,BA101,30,50,80,88,A,9,Pass
ST04858,Business Analytics,7,BA102,19,26,45,100,D,5,Pass
ST04858,Business Analytics,7,BA103,30,26,56,64,C,6,Pass
ST04858,Business Analytics,7,BA104,24,54,78,87,B+,8,Pass
ST04858,Business Analytics,7,BA105,18,61,79,65,B+,8,Pass
ST04859,Artificial Intelligence,8,AI101,22,33,55,70,C,6,Pass
ST04859,Artificial Intelligence,8,AI102,29,47,76,72,B+,8,Pass
ST04859,Artificial Intelligence,8,AI103,23,20,43,61,D,5,Pass
ST04859,Artificial Intelligence,8,AI104,22,20,42,95,D,5,Pass
ST04859,Artificial Intelligence,8,AI105,25,52,77,64,B+,8,Pass
ST04860,Artificial Intelligence,3,AI101,28,41,69,90,B,7,Pass
ST04860,Artificial Intelligence,3,AI102,16,24,40,60,D,5,Pass
ST04860,Artificial Intelligence,3,AI103,25,20,45,95,D,5,Pass
ST04860,Artificial Intelligence,3,AI104,28,23,51,91,C,6,Pass
ST04860,Artificial Intelligence,3,AI105,25,27,52,71,C,6,Pass
ST04861,Mechanical,6,ME101,28,35,63,66,B,7,Pass
ST04861,Mechanical,6,ME102,26,31,57,76,C,6,Pass
ST04861,Mechanical,6,ME103,16,47,63,79,B,7,Pass
ST04861,Mechanical,6,ME104,15,56,71,71,B+,8,Pass
ST04861,Mechanical,6,ME105,21,70,91,82,A+,10,Pass
ST04862,Computer Science,1,CS101,26,57,83,86,A,9,Pass
ST04862,Computer Science,1,CS102,28,70,98,68,A+,10,Pass
ST04862,Computer Science,1,CS103,16,30,46,63,D,5,Pass
ST04862,Computer Science,1,CS104,16,34,50,94,C,6,Pass
ST04862,Computer Science,1,CS105,15,66,81,78,A,9,Pass
ST04863,Information Technology,5,IT101,20,34,54,76,C,6,Pass
ST04863,Information Technology,5,IT102,26,34,60,82,B,7,Pass
ST04863,Information Technology,5,IT103,28,63,91,68,A+,10,Pass
ST04863,Information Technology,5,IT104,27,36,63,76,B,7,Pass
ST04863,Information Technology,5,IT105,26,43,69,93,B,7,Pass
ST04864,Business Analytics,7,BA101,21,34,55,68,C,6,Pass
ST04864,Business Analytics,7,BA102,19,27,46,94,D,5,Pass
ST04864,Business Analytics,7,BA103,27,21,48,80,D,5,Pass
ST04864,Business Analytics,7,BA104,28,64,92,93,A+,10,Pass
ST04864,Business Analytics,7,BA105,16,20,36,73,F,0,Fail
ST04865,Electronics,7,EC101,29,33,62,79,B,7,Pass
ST04865,Electronics,7,EC102,27,22,49,81,D,5,Pass
ST04865,Electronics,7,EC103,22,32,54,71,C,6,Pass
ST04865,Electronics,7,EC104,25,35,60,79,B,7,Pass
ST04865,Electronics,7,EC105,23,60,83,61,A,9,Pass
ST04866,Data Science,1,DS101,21,38,59,65,C,6,Pass
ST04866,Data Science,1,DS102,27,39,66,64,B,7,Pass
ST04866,Data Science,1,DS103,26,50,76,69,B+,8,Pass
ST04866,Data Science,1,DS104,18,51,69,77,B,7,Pass
ST04866,Data Science,1,DS105,26,35,61,83,B,7,Pass
ST04867,Computer Science,3,CS101,17,57,74,87,B+,8,Pass
ST04867,Computer Science,3,CS102,29,37,66,71,B,7,Pass
ST04867,Computer Science,3,CS103,28,63,91,98,A+,10,Pass
ST04867,Computer Science,3,CS104,19,41,60,67,B,7,Pass
ST04867,Computer Science,3,CS105,26,51,77,78,B+,8,Pass
ST04868,Business Analytics,6,BA101,21,65,86,63,A,9,Pass
ST04868,Business Analytics,6,BA102,30,69,99,70,A+,10,Pass
ST04868,Business Analytics,6,BA103,30,20,50,86,C,6,Pass
ST04868,Business Analytics,6,BA104,17,27,44,96,D,5,Pass
ST04868,Business Analytics,6,BA105,21,39,60,69,B,7,Pass
ST04869,Artificial Intelligence,1,AI101,21,25,46,61,D,5,Pass
ST04869,Artificial Intelligence,1,AI102,19,22,41,71,D,5,Pass
ST04869,Artificial Intelligence,1,AI103,19,45,64,86,B,7,Pass
ST04869,Artificial Intelligence,1,AI104,26,38,64,90,B,7,Pass
ST04869,Artificial Intelligence,1,AI105,19,63,82,92,A,9,Pass
ST04870,Data Science,1,DS101,20,20,40,79,D,5,Pass
ST04870,Data Science,1,DS102,22,37,59,61,C,6,Pass
ST04870,Data Science,1,DS103,23,41,64,72,B,7,Pass
ST04870,Data Science,1,DS104,24,55,79,97,B+,8,Pass
ST04870,Data Science,1,DS105,19,33,52,100,C,6,Pass
ST04871,Data Science,8,DS101,24,43,67,90,B,7,Pass
ST04871,Data Science,8,DS102,20,48,68,93,B,7,Pass
ST04871,Data Science,8,DS103,26,39,65,64,B,7,Pass
ST04871,Data Science,8,DS104,19,56,75,68,B+,8,Pass
ST04871,Data Science,8,DS105,17,35,52,93,C,6,Pass
ST04872,Electronics,8,EC101,20,64,84,61,A,9,Pass
ST04872,Electronics,8,EC102,18,28,46,84,D,5,Pass
ST04872,Electronics,8,EC103,20,41,61,75,B,7,Pass
ST04872,Electronics,8,EC104,26,67,93,92,A+,10,Pass
ST04872,Electronics,8,EC105,28,25,53,96,C,6,Pass
ST04873,Artificial Intelligence,5,AI101,25,20,45,76,D,5,Pass
ST04873,Artificial Intelligence,5,AI102,29,39,68,77,B,7,Pass
